scenario,policy,seed,request_id,npu,total_K,miss,category,admission_ms,completion_ms,TTFT_ms,SLO_base_ms,SLO_multiple
semi,od_baseline,43,13000006,13,200,4096,LL,3247.7864582102666,4378.4727644458,1130.6863062355333,1130.6863062355314,1.0
semi,od_baseline,43,14000002,14,80,1024,SL,2326.7690358109066,2449.251404971452,122.4823691605452,122.48236916054397,1.0
semi,od_baseline,43,14000003,14,160,4096,LL,2449.251404971452,3365.1887794021604,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,43,14000004,14,80,4096,SL,3365.1887794021604,3851.629606186176,486.44082678401537,486.44082678401566,1.0
semi,od_baseline,43,14000005,14,160,1024,LL,3851.629606186176,4081.486145594379,229.8565394082034,229.85653940820262,1.0
semi,od_baseline,43,15000005,15,32,4096,SL,2026.1056402678637,2254.848376234911,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,43,15000006,15,160,4096,LL,2254.848376234911,3170.78575066562,915.937374430709,915.9373744307104,1.0
semi,od_baseline,43,15000007,15,64,4096,SL,3170.78575066562,3571.3271103511306,400.54135968551054,400.5413596855101,1.0
semi,od_baseline,43,15000008,15,128,4096,LL,3571.3271103511306,4315.465711969964,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,43,16000008,16,64,4096,SL,2543.174572644791,2943.7159323303017,400.54135968551054,400.5413596855101,1.0
semi,od_baseline,43,16000009,16,128,4096,LL,2943.7159323303017,3687.854533949135,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,43,16000010,16,160,4096,LL,3687.854533949135,4603.791908379844,915.937374430709,915.9373744307104,1.0
semi,od_baseline,43,17000008,17,128,256,LS,2242.291750346386,2361.4964928740105,119.2047425276246,48.19209238871334,2.473533242054095
semi,od_baseline,43,17000009,17,32,1024,SL,2361.4964928740105,2419.5543455066495,58.05785263263897,58.057852632638046,1.0
semi,od_baseline,43,17000010,17,80,4096,SL,2419.5543455066495,2905.995172290665,486.44082678401537,486.44082678401566,1.0
semi,od_baseline,43,17000011,17,200,2048,LL,2905.995172290665,3471.91947501993,565.924302729265,565.9243027292647,1.0
semi,od_baseline,43,17000012,17,160,4096,LL,3471.91947501993,4387.856849450639,915.937374430709,915.9373744307104,1.0
semi,od_baseline,43,18000005,18,80,4096,SL,2216.947674739481,2703.3885015234964,486.44082678401537,486.44082678401566,1.0
semi,od_baseline,43,18000006,18,80,2048,SL,2703.3885015234964,2947.1903618743136,243.80186035081715,243.80186035081854,1.0
semi,od_baseline,43,18000007,18,200,256,LS,2947.1903618743136,3019.5416461563664,72.3512842820528,72.35128428205302,1.0
semi,od_baseline,43,18000008,18,80,1024,SL,3019.5416461563664,3142.0240153169116,122.4823691605452,122.48236916054397,1.0
semi,od_baseline,43,18000009,18,128,4096,LL,3142.0240153169116,3886.162616935745,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,43,18000010,18,64,1024,SL,3886.162616935745,3987.1701430191397,101.00752608339462,101.00752608339441,1.0
semi,od_baseline,43,18000011,18,128,4096,LL,3987.1701430191397,4731.308744637973,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,43,19000007,19,80,4096,SL,2402.8851723777498,2889.325999161765,486.44082678401537,486.44082678401566,1.0
semi,od_baseline,43,19000008,19,160,4096,LL,2889.325999161765,3805.2633735924737,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,43,19000009,19,80,2048,SL,3805.2633735924737,4049.065233943291,243.80186035081715,243.80186035081854,1.0
semi,od_baseline,43,20000005,20,128,4096,LL,2564.9860780820527,3309.124679700886,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,43,20000006,20,80,1024,SL,3309.124679700886,3431.6070488614314,122.4823691605452,122.48236916054397,1.0
semi,od_baseline,43,20000007,20,200,4096,LL,3431.6070488614314,4562.293355096965,1130.6863062355333,1130.6863062355314,1.0
semi,od_baseline,43,21000010,21,200,1024,LL,2656.2495493276047,2939.7931568281138,283.5436075005091,283.5436075005082,1.0
semi,od_baseline,43,21000011,21,160,2048,LL,2939.7931568281138,3398.3433385423787,458.5501817142649,458.55018171426593,1.0
semi,od_baseline,43,21000012,21,200,4096,LL,3398.3433385423787,4529.029644777912,1130.6863062355333,1130.6863062355314,1.0
semi,od_baseline,43,22000005,22,160,256,LS,2180.743139040097,2317.3857892998294,136.64265025973236,58.92951067026337,2.318747410347734
semi,od_baseline,43,22000006,22,64,1024,SL,2317.3857892998294,2418.393315383224,101.00752608339462,101.00752608339441,1.0
semi,od_baseline,43,22000007,22,128,256,LS,2418.393315383224,2474.4347322468557,56.04141686363164,48.19209238871334,1.1628757766233992
semi,od_baseline,43,22000008,22,160,1024,LL,2474.4347322468557,2705.7085542212058,231.27382197435008,229.85653940820262,1.0061659440701425
semi,od_baseline,43,22000009,22,32,1024,SL,2705.7085542212058,2763.7664068538447,58.05785263263897,58.057852632638046,1.0
semi,od_baseline,43,22000010,22,128,4096,LL,2763.7664068538447,3511.289004221982,747.5225973681372,744.1386016188327,1.0045475342119639
semi,od_baseline,43,22000011,22,64,4096,SL,3511.289004221982,3911.8303639074925,400.54135968551054,400.5413596855101,1.0
semi,od_baseline,43,22000012,22,32,4096,SL,3911.8303639074925,4140.573099874539,228.74273596704688,228.74273596704626,1.0
semi,od_baseline,43,23000006,23,160,2048,LL,3069.0257194912137,3527.5759012054787,458.5501817142649,458.55018171426593,1.0
semi,od_baseline,43,23000007,23,80,4096,SL,3527.5759012054787,4014.016727989494,486.44082678401537,486.44082678401566,1.0
semi,od_baseline,43,24000007,24,160,256,LS,2159.1904790467524,2322.0183576592044,162.82787861245197,58.92951067026337,2.7630957182649256
semi,od_baseline,43,24000008,24,200,1024,LL,2322.0183576592044,2607.091650349368,285.0732926901637,283.5436075005082,1.005394885122398
semi,od_baseline,43,24000009,24,64,4096,SL,2607.091650349368,3007.6330100348787,400.54135968551054,400.5413596855101,1.0
semi,od_baseline,43,24000010,24,128,4096,LL,3007.6330100348787,3751.771611653712,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,43,24000011,24,160,4096,LL,3751.771611653712,4667.708986084421,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,43,25000003,25,128,2048,LL,2019.085884059829,2393.0310222026233,373.94513814279435,372.6508694745985,1.0034731400734973
semi,od_baseline,43,25000004,25,32,4096,SL,2393.0310222026233,2621.7737581696706,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,43,25000005,25,200,4096,LL,2621.7737581696706,3752.4600644052034,1130.6863062355328,1130.6863062355314,1.0
semi,od_baseline,43,25000006,25,160,4096,LL,3752.4600644052034,4668.397438835912,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,43,26000005,26,160,1024,LL,2009.232438968355,2239.0889783765583,229.8565394082034,229.85653940820262,1.0
semi,od_baseline,43,26000006,26,80,1024,SL,2239.0889783765583,2361.5713475371035,122.4823691605452,122.48236916054397,1.0
semi,od_baseline,43,26000007,26,32,256,SS,2361.5713475371035,2382.466832001549,20.895484464445417,15.979837567787547,1.3076155734252846
semi,od_baseline,43,26000008,26,32,4096,SL,2382.466832001549,2611.2095679685963,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,43,26000009,26,200,1024,LL,2611.2095679685963,2894.7531754691054,283.5436075005091,283.5436075005082,1.0
semi,od_baseline,43,26000010,26,64,1024,SL,2894.7531754691054,2995.7607015525,101.00752608339462,101.00752608339441,1.0
semi,od_baseline,43,26000011,26,128,4096,LL,2995.7607015525,3739.8993031713335,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,43,26000012,26,160,4096,LL,3739.8993031713335,4655.836677602042,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,43,27000002,27,200,256,LS,2112.544624880109,2293.7606240384125,181.21599915830348,72.35128428205302,2.50466872781213
semi,od_baseline,43,27000003,27,80,2048,SL,2293.7606240384125,2539.260761353973,245.50013731556055,243.80186035081854,1.0069658080635573
semi,od_baseline,43,27000004,27,200,4096,LL,2539.260761353973,3669.9470675895063,1130.6863062355333,1130.6863062355314,1.0
semi,od_baseline,43,27000005,27,32,4096,SL,3669.9470675895063,3898.6898035565537,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,43,27000006,27,80,256,SS,3898.6898035565537,3930.7757685305987,32.085964974045055,32.085964974046185,1.0
semi,od_baseline,43,27000007,27,128,4096,LL,3930.7757685305987,4674.914370149432,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,43,28000004,28,200,4096,LL,2026.6961954516253,3157.382501687158,1130.6863062355326,1130.6863062355314,1.0
semi,od_baseline,43,28000005,28,128,4096,LL,3157.382501687158,3901.5211033059913,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,43,28000006,28,64,2048,SL,3901.5211033059913,4102.373246643399,200.85214333740805,200.85214333740902,1.0
semi,od_baseline,43,29000006,29,64,4096,SL,2473.236766827562,2873.7781265130725,400.54135968551054,400.5413596855101,1.0
semi,od_baseline,43,29000007,29,200,2048,LL,2873.7781265130725,3439.7024292423375,565.924302729265,565.9243027292647,1.0
semi,od_baseline,43,29000008,29,64,2048,SL,3439.7024292423375,3640.5545725797456,200.85214333740805,200.85214333740902,1.0
semi,od_baseline,43,29000009,29,32,256,SS,3640.5545725797456,3656.534410147535,15.979837567789218,15.979837567787547,1.0
semi,od_baseline,43,29000010,29,64,256,SS,3656.534410147535,3683.4503562128384,26.915946065303615,26.717256165257165,1.0074367629227146
semi,od_baseline,43,29000011,29,80,1024,SL,3683.4503562128384,3805.9327253733836,122.4823691605452,122.48236916054397,1.0
semi,od_baseline,43,29000012,29,160,256,LS,3805.9327253733836,3868.5687800642654,62.63605469088179,58.92951067026337,1.0628979263268987
semi,od_baseline,43,29000013,29,160,4096,LL,3868.5687800642654,4784.506154494974,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,43,30000003,30,160,256,LS,2404.3763150827153,2476.122083325295,71.74576824257974,58.92951067026337,1.2174845408784911
semi,od_baseline,43,30000004,30,32,4096,SL,2476.122083325295,2704.8648192923424,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,43,30000005,30,160,2048,LL,2704.8648192923424,3163.4150010066073,458.5501817142649,458.55018171426593,1.0
semi,od_baseline,43,30000006,30,160,1024,LL,3163.4150010066073,3393.2715404148107,229.8565394082034,229.85653940820262,1.0
semi,od_baseline,43,30000007,30,128,256,LS,3393.2715404148107,3441.5184620074647,48.24692159265396,48.19209238871334,1.001137722004232
semi,od_baseline,43,30000008,30,64,256,SS,3441.5184620074647,3468.850492848837,27.332030841372216,26.717256165257165,1.0230103971872118
semi,od_baseline,43,30000009,30,32,4096,SL,3468.850492848837,3697.5932288158842,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,43,30000010,30,200,1024,LL,3697.5932288158842,3981.1368363163933,283.5436075005091,283.5436075005082,1.0
semi,od_baseline,43,30000011,30,160,4096,LL,3981.1368363163933,4897.074210747102,915.937374430709,915.9373744307104,1.0
semi,od_baseline,43,31000005,31,64,4096,SL,2454.7764653276286,2855.317825013139,400.54135968551054,400.5413596855101,1.0
semi,od_baseline,43,31000006,31,128,4096,LL,2855.317825013139,3599.4564266319726,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,43,31000007,31,160,2048,LL,3599.4564266319726,4058.0066083462375,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,7,5,0,80,2048,SL,2871.814864531705,3115.6167248825222,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,7,6,0,64,2048,SL,3115.6167248825222,3316.4688682199303,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,7,7,0,80,1024,SL,3316.4688682199303,3438.9512373804755,122.4823691605452,122.48236916054397,1.0
near35,od_baseline,7,8,0,64,2048,SL,3438.9512373804755,3639.8033807178836,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,7,9,0,200,256,LS,3639.8033807178836,3840.2376905143133,200.43430979642972,72.35128428205302,2.7702937381879775
near35,od_baseline,7,10,0,200,2048,LL,3840.2376905143133,4406.798539959296,566.560849444983,565.9243027292647,1.0011247912709322
near35,od_baseline,7,1000006,1,32,2048,SL,2196.138353211647,2311.0911741886466,114.95282097699965,114.952820977,1.0
near35,od_baseline,7,1000007,1,128,4096,LL,2311.0911741886466,3055.22977580748,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,7,1000008,1,200,4096,LL,3055.22977580748,4185.916082043013,1130.6863062355333,1130.6863062355314,1.0
near35,od_baseline,7,2000007,2,32,4096,SL,2904.1790119290035,3132.921747896051,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,7,2000008,2,32,256,SS,3132.921747896051,3150.8728208579896,17.951072961938735,15.979837567787547,1.1233576615399923
near35,od_baseline,7,2000009,2,64,2048,SL,3150.8728208579896,3352.0296665648975,201.15684570690792,200.85214333740902,1.0015170481351898
near35,od_baseline,7,2000010,2,160,2048,LL,3352.0296665648975,3810.5798482791624,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,7,2000011,2,80,4096,SL,3810.5798482791624,4297.02067506318,486.4408267840172,486.44082678401566,1.0
near35,od_baseline,7,3000006,3,32,2048,SL,2149.798765544513,2264.7515865215128,114.95282097699965,114.952820977,1.0
near35,od_baseline,7,3000007,3,32,2048,SL,2264.7515865215128,2379.7044074985124,114.95282097699965,114.952820977,1.0
near35,od_baseline,7,3000008,3,80,2048,SL,2379.7044074985124,2623.5062678493296,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,7,3000009,3,128,2048,LL,2623.5062678493296,2996.1571373239267,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,7,3000010,3,64,2048,SL,2996.1571373239267,3197.0092806613347,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,7,3000011,3,160,2048,LL,3197.0092806613347,3655.5594623755997,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,7,3000012,3,128,4096,LL,3655.5594623755997,4399.698063994433,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,7,4000006,4,200,2048,LL,2066.0465909309387,2631.9708936602037,565.924302729265,565.9243027292647,1.0
near35,od_baseline,7,4000007,4,80,2048,SL,2631.9708936602037,2875.772754011021,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,7,4000008,4,80,4096,SL,2875.772754011021,3362.2135807950363,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,7,4000009,4,64,2048,SL,3362.2135807950363,3563.0657241324443,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,7,4000010,4,80,2048,SL,3563.0657241324443,3806.8675844832615,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,7,4000011,4,160,2048,LL,3806.8675844832615,4265.417766197526,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,7,5000005,5,32,4096,SL,2006.676483271508,2235.419219238555,228.74273596704688,228.74273596704626,1.0
near35,od_baseline,7,5000006,5,200,256,LS,2235.419219238555,2308.9726316673646,73.55341242880968,72.35128428205302,1.0166151597540454
near35,od_baseline,7,5000007,5,64,1024,SL,2308.9726316673646,2409.980157750759,101.00752608339462,101.00752608339441,1.0
near35,od_baseline,7,5000008,5,128,2048,LL,2409.980157750759,2782.6310272253563,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,7,5000009,5,128,2048,LL,2782.6310272253563,3155.2818966999534,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,7,5000010,5,160,256,LS,3155.2818966999534,3218.017167845531,62.73527114557737,58.92951067026337,1.0645815726624461
near35,od_baseline,7,5000011,5,160,2048,LL,3218.017167845531,3678.6658349935906,460.64866714805976,458.55018171426593,1.0045763484946157
near35,od_baseline,7,5000012,5,200,2048,LL,3678.6658349935906,4244.590137722855,565.9243027292641,565.9243027292647,1.0
near35,od_baseline,7,6000005,6,64,4096,SL,2249.7115182971233,2650.252877982634,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,7,6000006,6,32,2048,SL,2650.252877982634,2765.2056989596335,114.95282097699965,114.952820977,1.0
near35,od_baseline,7,6000007,6,200,4096,LL,2765.2056989596335,3895.8920051951663,1130.6863062355328,1130.6863062355314,1.0
near35,od_baseline,7,6000008,6,160,2048,LL,3895.8920051951663,4354.442186909431,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,7,7000004,7,80,2048,SL,2040.760524001146,2284.5623843519634,243.80186035081738,243.80186035081854,1.0
near35,od_baseline,7,7000005,7,64,4096,SL,2284.5623843519634,2685.103744037474,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,7,7000006,7,128,2048,LL,2685.103744037474,3057.754613512071,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,7,7000007,7,160,2048,LL,3057.754613512071,3516.304795226336,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,7,7000008,7,32,4096,SL,3516.304795226336,3745.0475311933833,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,7,7000009,7,160,4096,LL,3745.0475311933833,4660.984905624092,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,7,8000006,8,128,4096,LL,2466.3297488537473,3210.468350472581,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,7,8000007,8,64,256,SS,3210.468350472581,3254.506487533787,44.03813706120627,26.717256165257165,1.648303133705511
near35,od_baseline,7,8000008,8,80,256,SS,3254.506487533787,3290.33908546109,35.832597927302686,32.085964974046185,1.1167685920085961
near35,od_baseline,7,8000009,8,200,2048,LL,3290.33908546109,3857.5742215480914,567.2351360870016,565.9243027292647,1.002316269775684
near35,od_baseline,7,8000010,8,200,2048,LL,3857.5742215480914,4423.498524277355,565.9243027292632,565.9243027292647,1.0
near35,od_baseline,7,9000007,9,160,256,LS,2193.922788890779,2252.852299561042,58.92951067026297,58.92951067026337,1.0
near35,od_baseline,7,9000008,9,64,4096,SL,2252.852299561042,2653.3936592465525,400.54135968551054,400.5413596855101,1.0
