regime,policy,seed,request_id,npu_id,admission_ms,completion_ms,ideal_ms,ratio,passed,completed_after_window,raw_ratio,category,seq_len_k,miss_tokens
full,once,7,18000011,18,2350.9231602402865,2406.3718772719826,48.19209238871334,1.1505770819090286,True,False,1.1505770819090286,LS,128,256
full,once,7,18000012,18,2406.3718772719826,2433.963859939752,26.717256165257165,1.0327401323362648,True,False,1.0327401323362648,SS,64,256
full,once,7,18000013,18,2433.963859939752,3249.98495529077,372.6508694745985,2.189773759287153,False,False,2.189773759287153,LL,128,2048
full,once,7,18000014,18,3249.98495529077,4081.330562909424,229.85653940820262,3.6168020703655763,False,True,3.6168020703655763,LL,160,1024
full,once,7,19000008,19,2104.854647437348,2772.758979436278,372.6508694745985,1.7923058463290593,False,False,1.7923058463290593,LL,128,2048
full,once,7,19000009,19,2772.758979436278,3390.0090672705714,283.5436075005082,2.176914137742242,False,False,2.176914137742242,LL,200,1024
full,once,7,19000010,19,3390.0090672705714,3633.8109276213886,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943,SL,80,2048
full,once,7,19000011,19,3633.8109276213886,4708.586293402588,229.85653940820262,4.67585289741313,False,True,4.67585289741313,LL,160,1024
full,once,7,20000008,20,2098.3775005803222,2130.4634655543673,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648,SS,80,256
full,once,7,20000009,20,2130.4634655543673,2359.2062015214146,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047,SL,32,4096
full,once,7,20000010,20,2359.2062015214146,2436.4764104609158,58.057852632638046,1.33091744588677,True,False,1.33091744588677,SL,32,1024
full,once,7,20000011,20,2436.4764104609158,2454.6945297298685,15.979837567787547,1.1400691146997093,True,False,1.1400691146997093,SS,32,256
full,once,7,20000012,20,2454.6945297298685,2472.614580486704,15.979837567787547,1.1214163273448603,True,False,1.1214163273448603,SS,32,256
full,once,7,20000013,20,2472.614580486704,2506.182903784212,32.085964974046185,1.0461995867869591,True,False,1.0461995867869591,SS,80,256
full,once,7,20000014,20,2506.182903784212,2622.06941479951,101.00752608339441,1.1473057059096663,True,False,1.1473057059096663,SL,64,1024
full,once,7,20000015,20,2622.06941479951,2744.551783960055,122.48236916054397,1.00000000000001,True,False,1.00000000000001,SL,80,1024
full,once,7,20000016,20,2744.551783960055,2808.5927523933155,48.19209238871334,1.3288688093621521,True,False,1.3288688093621521,LS,128,256
full,once,7,20000017,20,2808.5927523933155,2923.545573370315,114.952820977,0.9999999999999969,True,False,0.9999999999999969,SL,32,2048
full,once,7,20000018,20,2923.545573370315,4288.424555390083,1130.6863062355314,1.2071243584473481,True,True,1.2071243584473481,LL,200,4096
full,once,7,21000012,21,2920.3969654073544,3149.1397013744017,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047,SL,32,4096
full,once,7,21000013,21,3149.1397013744017,3250.1472274577964,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022,SL,64,1024
full,once,7,21000014,21,3250.1472274577964,3282.2331924318414,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648,SS,80,256
full,once,7,21000015,21,3282.2331924318414,4204.400044623291,229.85653940820262,4.011923500482935,False,True,4.011923500482935,LL,160,1024
full,once,7,22000007,22,2321.9094663215956,2353.9954312956406,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648,SS,80,256
full,once,7,22000008,22,2353.9954312956406,2855.2770626482734,486.44082678401566,1.0305089617307277,True,False,1.0305089617307277,SL,80,4096
full,once,7,22000009,22,2855.2770626482734,3720.3410987988595,186.90687789087698,4.62831569342056,False,False,4.62831569342056,LL,128,1024
full,once,7,22000010,22,3720.3410987988595,4503.880382855713,229.85653940820262,3.408818761798918,False,True,3.408818761798918,LL,160,1024
full,once,7,23000009,23,2343.0769024864017,2408.984983177691,58.057852632638046,1.135213889296315,True,False,1.135213889296315,SL,32,1024
full,once,7,23000010,23,2408.984983177691,2489.4444833162047,58.92951067026337,1.3653515738272481,True,False,1.3653515738272481,LS,160,256
full,once,7,23000011,23,2489.4444833162047,3417.0128432898855,744.1386016188327,1.2464994531338742,True,False,1.2464994531338742,LL,128,4096
full,once,7,23000012,23,3417.0128432898855,3660.8147036407026,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943,SL,80,2048
full,once,7,23000013,23,3660.8147036407026,4632.122435344481,372.6508694745985,2.606481860818487,False,True,2.606481860818487,LL,128,2048
full,once,7,24000004,24,2185.325043853607,2702.4558906689767,186.90687789087698,2.7667833985076222,False,False,2.7667833985076222,LL,128,1024
full,once,7,24000005,24,2702.4558906689767,3501.127290170338,458.55018171426593,1.7417317261015353,False,False,1.7417317261015353,LL,160,2048
full,once,7,24000006,24,3501.127290170338,3554.176195899175,48.19209238871334,1.100780296089851,True,False,1.100780296089851,LS,128,256
full,once,7,24000007,24,3554.176195899175,3587.926861246756,32.085964974046185,1.0518825092180046,True,False,1.0518825092180046,SS,80,256
full,once,7,24000008,24,3587.926861246756,3669.7639118659717,48.19209238871334,1.6981427151808473,False,False,1.6981427151808473,LS,128,256
full,once,7,24000009,24,3669.7639118659717,3696.4811680312305,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586,SS,64,256
full,once,7,24000010,24,3696.4811680312305,3837.6685417390563,58.92951067026337,2.395868760862983,False,False,2.395868760862983,LS,160,256
full,once,7,24000011,24,3837.6685417390563,3896.5456280317685,48.19209238871334,1.2217167459303198,True,False,1.2217167459303198,LS,128,256
full,once,7,24000012,24,3896.5456280317685,4019.0279971923137,122.48236916054397,1.00000000000001,True,True,1.00000000000001,SL,80,1024
full,once,7,25000005,25,2076.5195461740336,2477.060905859544,400.5413596855101,1.000000000000001,True,False,1.000000000000001,SL,64,4096
full,once,7,25000006,25,2477.060905859544,3542.288671594516,915.9373744307104,1.1629919200502665,True,False,1.1629919200502665,LL,160,4096
full,once,7,25000007,25,3542.288671594516,3670.714636145263,122.48236916054397,1.048526130176436,True,False,1.048526130176436,SL,80,1024
full,once,7,25000008,25,3670.714636145263,3771.7221622286575,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022,SL,64,1024
full,once,7,25000009,25,3771.7221622286575,4425.989421040071,186.90687789087698,3.500498570167109,False,True,3.500498570167109,LL,128,1024
full,once,7,26000003,26,2101.3926593293413,2164.47523867335,48.19209238871334,1.3089819556949258,True,False,1.3089819556949258,LS,128,256
full,once,7,26000004,26,2164.47523867335,2279.4280596503495,114.952820977,0.9999999999999969,True,False,0.9999999999999969,SL,32,2048
full,once,7,26000005,26,2279.4280596503495,2295.4078972181387,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046,SS,32,256
full,once,7,26000006,26,2295.4078972181387,2696.1585777030887,400.5413596855101,1.0005225947193175,True,False,1.0005225947193175,SL,64,4096
full,once,7,26000007,26,2696.1585777030887,2751.0389651618702,48.19209238871334,1.1387840771909425,True,False,1.1387840771909425,LS,128,256
full,once,7,26000008,26,2751.0389651618702,2824.5397065738157,58.92951067026337,1.2472654290855147,True,False,1.2472654290855147,LS,160,256
full,once,7,26000009,26,2824.5397065738157,2921.9215892706084,72.35128428205302,1.345959282728981,True,False,1.345959282728981,LS,200,256
full,once,7,26000010,26,2921.9215892706084,3022.929115354003,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022,SL,64,1024
full,once,7,26000011,26,3022.929115354003,3080.986967986642,58.057852632638046,1.000000000000016,True,False,1.000000000000016,SL,32,1024
full,once,7,26000012,26,3080.986967986642,3113.072932960687,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648,SS,80,256
full,once,7,26000013,26,3113.072932960687,3129.0527705284762,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046,SS,32,256
full,once,7,26000014,26,3129.0527705284762,3155.770026693735,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586,SS,64,256
full,once,7,26000015,26,3155.770026693735,3171.749864261524,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046,SS,32,256
full,once,7,26000016,26,3171.749864261524,4488.640467255317,1130.6863062355314,1.1646825434529262,True,True,1.1646825434529262,LL,200,4096
full,once,7,27000005,27,2239.5840617301014,2928.3804441260404,283.5436075005082,2.429243206954346,False,False,2.429243206954346,LL,200,1024
full,once,7,27000006,27,2928.3804441260404,3522.623516400635,229.85653940820262,2.5852780773805923,False,False,2.5852780773805923,LL,160,1024
full,once,7,27000007,27,3522.623516400635,3549.716270828424,26.717256165257165,1.0140545219243131,True,False,1.0140545219243131,SS,64,256
full,once,7,27000008,27,3549.716270828424,3585.3479446452257,32.085964974046185,1.1105065359768196,True,False,1.1105065359768196,SS,80,256
full,once,7,27000009,27,3585.3479446452257,4865.2251823206025,1130.6863062355314,1.131947234716724,True,True,1.131947234716724,LL,200,4096
full,once,7,28000005,28,2295.3580676945803,2345.1806582771046,48.19209238871334,1.033833313993912,True,False,1.033833313993912,LS,128,256
full,once,7,28000006,28,2345.1806582771046,2485.4462993677244,122.48236916054397,1.1451904633455148,True,False,1.1451904633455148,SL,80,1024
full,once,7,28000007,28,2485.4462993677244,2556.1300122431426,58.057852632638046,1.2174703277896015,True,False,1.2174703277896015,SL,32,1024
full,once,7,28000008,28,2556.1300122431426,2625.223954849408,58.92951067026337,1.1724845806522408,True,False,1.1724845806522408,LS,160,256
full,once,7,28000009,28,2625.223954849408,2683.305168721506,58.057852632638046,1.0004023786344254,True,False,1.0004023786344254,SL,32,1024
full,once,7,28000010,28,2683.305168721506,2710.022424886765,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586,SS,64,256
full,once,7,28000011,28,2710.022424886765,2750.384618107107,32.085964974046185,1.2579392034177757,True,False,1.2579392034177757,SS,80,256
full,once,7,28000012,28,2750.384618107107,2840.1459027611436,72.35128428205302,1.240631531903602,True,False,1.240631531903602,LS,200,256
full,once,7,28000013,28,2840.1459027611436,2930.5790268708924,58.92951067026337,1.5345982527457613,False,False,1.5345982527457613,LS,160,256
full,once,7,28000014,28,2930.5790268708924,3577.3699040212387,372.6508694745985,1.7356483779636915,False,False,1.7356483779636915,LL,128,2048
full,once,7,28000015,28,3577.3699040212387,4636.758822567799,458.55018171426593,2.310300945877047,False,True,2.310300945877047,LL,160,2048
full,once,7,29000003,29,2244.3393236390557,2292.5314160277676,48.19209238871334,0.99999999999997,True,False,0.99999999999997,LS,128,256
full,once,7,29000004,29,2292.5314160277676,3147.2711796560043,372.6508694745985,2.293674411207833,False,False,2.293674411207833,LL,128,2048
full,once,7,29000005,29,3147.2711796560043,3880.8235350922128,458.55018171426593,1.5997210004232498,False,False,1.5997210004232498,LL,160,2048
full,once,7,29000006,29,3880.8235350922128,4003.305904252758,122.48236916054397,1.00000000000001,True,True,1.00000000000001,SL,80,1024
full,once,7,30000006,30,2330.536459284849,2404.1012097679795,72.35128428205302,1.016771868158509,True,False,1.016771868158509,LS,200,256
full,once,7,30000007,30,2404.1012097679795,2528.0159763984834,101.00752608339441,1.226787462631217,True,False,1.226787462631217,SL,64,1024
full,once,7,30000008,30,2528.0159763984834,2625.85362298533,58.057852632638046,1.6851750822738074,False,False,1.6851750822738074,SL,32,1024
full,once,7,30000009,30,2625.85362298533,2864.1068106740786,228.74273596704626,1.0415770655251437,True,False,1.0415770655251437,SL,32,4096
full,once,7,30000010,30,2864.1068106740786,2954.1568245579892,58.92951067026337,1.5280970919270014,False,False,1.5280970919270014,LS,160,256
full,once,7,30000011,30,2954.1568245579892,2986.2427895320343,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648,SS,80,256
full,once,7,30000012,30,2986.2427895320343,3623.8434565861817,229.85653940820262,2.77390701476555,False,False,2.77390701476555,LL,160,1024
full,once,7,30000013,30,3623.8434565861817,3702.2837529902126,58.057852632638046,1.3510712650769765,True,False,1.3510712650769765,SL,32,1024
full,once,7,30000014,30,3702.2837529902126,3856.8457210456595,48.19209238871334,3.207206004021637,False,False,3.207206004021637,LS,128,256
full,once,7,30000015,30,3856.8457210456595,3957.853247129054,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022,SL,64,1024
full,once,7,30000016,30,3957.853247129054,4042.063290833108,72.35128428205302,1.1639053064458535,True,True,1.1639053064458535,LS,200,256
full,once,7,31000005,31,2344.976096612688,3475.662402848221,1130.6863062355314,1.0000000000000016,True,False,1.0000000000000016,LL,200,4096
full,once,7,31000006,31,3475.662402848221,3598.1447720087663,122.48236916054397,1.00000000000001,True,False,1.00000000000001,SL,80,1024
full,once,7,31000007,31,3598.1447720087663,3630.2307369828113,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648,SS,80,256
full,once,7,31000008,31,3630.2307369828113,3785.378520520608,72.35128428205302,2.1443680658517597,False,False,2.1443680658517597,LS,200,256
full,once,7,31000009,31,3785.378520520608,4503.4032323096335,283.5436075005082,2.5323255146485306,False,True,2.5323255146485306,LL,200,1024
full,od_baseline,7,5,0,2418.1911380419447,2582.0091213785918,32.085964974046185,5.105596277660865,False,False,5.105596277660865,SS,80,256
full,od_baseline,7,6,0,2582.0091213785918,2744.724453138354,101.00752608339441,1.6109228497034986,False,False,1.6109228497034986,SL,64,1024
full,od_baseline,7,7,0,2744.724453138354,2915.87714811199,32.085964974046185,5.334191915751291,False,False,5.334191915751291,SS,80,256
full,od_baseline,7,8,0,2915.87714811199,3081.3871270885493,101.00752608339441,1.638590562448879,False,False,1.638590562448879,SL,64,1024
full,od_baseline,7,9,0,3081.3871270885493,3561.3545963751003,72.35128428205302,6.633848646216894,False,False,6.633848646216894,LS,200,256
full,od_baseline,7,10,0,3561.3545963751003,4052.0333836065456,72.35128428205302,6.78189464223733,False,True,6.78189464223733,LS,200,256
full,od_baseline,7,1000008,1,2549.182136579771,3679.8684428153038,1130.6863062355314,1.0,True,False,1.000000000000001,LL,200,4096
full,od_baseline,7,1000009,1,3679.8684428153038,3923.670303166121,243.80186035081854,1.0,True,False,0.9999999999999943,SL,80,2048
full,od_baseline,7,1000010,1,3923.670303166121,3993.839873299489,15.979837567787547,4.391131626695471,False,False,4.391131626695471,SS,32,256
full,od_baseline,7,1000011,1,3993.839873299489,4409.252344597617,400.5413596855101,1.0371275306607377,True,True,1.0371275306607377,SL,64,4096
full,od_baseline,7,2000007,2,2327.8957796634845,2442.848600640484,114.952820977,1.0,True,False,0.9999999999999969,SL,32,2048
full,od_baseline,7,2000008,2,2442.848600640484,2509.4751729821064,15.979837567787547,4.169414867891357,False,False,4.169414867891357,SS,32,256
full,od_baseline,7,2000009,2,2509.4751729821064,2668.387683216479,101.00752608339441,1.5732739568650613,False,False,1.5732739568650613,SL,64,1024
full,od_baseline,7,2000010,2,2668.387683216479,3048.315180337689,58.92951067026337,6.447151737727332,False,False,6.447151737727332,LS,160,256
full,od_baseline,7,2000011,2,3048.315180337689,3308.891400560778,243.80186035081854,1.0688032480479557,True,False,1.0688032480479557,SL,80,2048
full,od_baseline,7,2000012,2,3308.891400560778,3688.393293427002,229.85653940820262,1.6510380511396539,False,False,1.6510380511396539,LL,160,1024
