scenario,policy,seed,request_id,npu_id,profile,category,admission_ms,completion_ms,latency_ms,pure_compute_ms,latency_ratio,slo_1p5_pass,completed_after_window,equal_seed_weight
full,static,43,22000009,22,L160_M256,LS,2887.8148853215334,2946.7443959917964,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0017452006980802793
full,static,43,22000010,22,L80_M256,SS,2946.7443959917964,2978.8303609658415,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0017452006980802793
full,static,43,22000011,22,L200_M256,LS,2978.8303609658415,3052.5420954392794,73.7117344734379,72.35128428205302,1.0188034007258437,True,False,0.0017452006980802793
full,static,43,22000012,22,L80_M256,SS,3052.5420954392794,3084.6280604133244,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0017452006980802793
full,static,43,22000013,22,L64_M4096,SL,3084.6280604133244,3486.518006785866,401.88994637254154,400.5413596855101,1.0033669099443072,True,False,0.0017452006980802793
full,static,43,22000014,22,L80_M256,SS,3486.518006785866,3521.9294467936306,35.41144000776467,32.085964974046185,1.1036426685751357,True,False,0.0017452006980802793
full,static,43,22000015,22,L32_M256,SS,3521.9294467936306,3542.0386774583535,20.109230664722872,15.979837567787547,1.258412707852515,True,False,0.0017452006980802793
full,static,43,22000016,22,L200_M1024,LL,3542.0386774583535,4102.216198520571,560.1775210622177,283.5436075005082,1.9756309302836732,False,True,0.0017452006980802793
full,static,43,23000005,23,L160_M256,LS,2485.4793142676417,2554.8583305574157,69.37901628977397,58.92951067026337,1.1773221175716222,True,False,0.0017452006980802793
full,static,43,23000006,23,L160_M2048,LL,2554.8583305574157,3127.5181759217303,572.6598453643146,458.55018171426593,1.2488488025966005,True,False,0.0017452006980802793
full,static,43,23000007,23,L128_M4096,LL,3127.5181759217303,3944.9948635953438,817.4766876736135,744.1386016188327,1.0985543363766344,True,False,0.0017452006980802793
full,static,43,23000008,23,L200_M256,LS,3944.9948635953438,4017.3461478773966,72.3512842820528,72.35128428205302,0.999999999999997,True,True,0.0017452006980802793
full,static,43,24000009,24,L160_M2048,LL,2766.036112934602,3476.468195224049,710.432082289447,458.55018171426593,1.549300623180507,False,False,0.0017452006980802793
full,static,43,24000010,24,L200_M256,LS,3476.468195224049,3549.416887783705,72.94869255965614,72.35128428205302,1.0082570514612317,True,False,0.0017452006980802793
full,static,43,24000011,24,L32_M256,SS,3549.416887783705,3567.641179159871,18.224291376166093,15.979837567787547,1.1404553581259773,True,False,0.0017452006980802793
full,static,43,24000012,24,L80_M256,SS,3567.641179159871,3600.611230094477,32.97005093460575,32.085964974046185,1.027553665949417,True,False,0.0017452006980802793
full,static,43,24000013,24,L64_M4096,SL,3600.611230094477,4001.1525897799875,400.54135968551054,400.5413596855101,1.000000000000001,True,True,0.0017452006980802793
full,static,43,25000008,25,L32_M4096,SL,2358.973271787173,2597.011428620668,238.03815683349512,228.74273596704626,1.0406370100766305,True,False,0.0017452006980802793
full,static,43,25000009,25,L200_M4096,LL,2597.011428620668,3762.774912445747,1165.7634838250788,1130.6863062355314,1.0310229082956988,True,False,0.0017452006980802793
full,static,43,25000010,25,L128_M256,LS,3762.774912445747,3810.9670048344587,48.1920923887119,48.19209238871334,0.99999999999997,True,False,0.0017452006980802793
full,static,43,25000011,25,L80_M1024,SL,3810.9670048344587,3934.573357319725,123.60635248526614,122.48236916054397,1.0091766948371885,True,False,0.0017452006980802793
full,static,43,25000012,25,L64_M1024,SL,3934.573357319725,4036.405261341479,101.83190402175433,101.00752608339441,1.0081615496421454,True,True,0.0017452006980802793
full,static,43,26000006,26,L32_M2048,SL,2087.478056077824,2247.8035219824765,160.32546590465245,114.952820977,1.3947066678488098,True,False,0.0017452006980802793
full,static,43,26000007,26,L64_M2048,SL,2247.8035219824765,2448.6556653198845,200.85214333740805,200.85214333740902,0.9999999999999952,True,False,0.0017452006980802793
full,static,43,26000008,26,L32_M256,SS,2448.6556653198845,2464.6355028876737,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0017452006980802793
full,static,43,26000009,26,L128_M256,LS,2464.6355028876737,2523.845256470464,59.2097535827902,48.19209238871334,1.2286196894131372,True,False,0.0017452006980802793
full,static,43,26000010,26,L80_M1024,SL,2523.845256470464,2659.1960750906724,135.35081862020843,122.48236916054397,1.1050636883321314,True,False,0.0017452006980802793
full,static,43,26000011,26,L64_M1024,SL,2659.1960750906724,2760.203601174067,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0017452006980802793
full,static,43,26000012,26,L32_M4096,SL,2760.203601174067,2988.9463371411143,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0017452006980802793
full,static,43,26000013,26,L160_M4096,LL,2988.9463371411143,4064.70009651087,1075.7537593697557,915.9373744307104,1.1744839651710655,True,True,0.0017452006980802793
full,static,43,27000011,27,L200_M1024,LL,2696.843029340088,3630.5670285986967,933.7239992586087,283.5436075005082,3.2930525483877653,False,False,0.0017452006980802793
full,static,43,27000012,27,L32_M256,SS,3630.5670285986967,3646.546866166486,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0017452006980802793
full,static,43,27000013,27,L128_M256,LS,3646.546866166486,3697.875472515665,51.328606349179154,48.19209238871334,1.0650835812474577,True,False,0.0017452006980802793
full,static,43,27000014,27,L80_M1024,SL,3697.875472515665,3820.3578416762102,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0017452006980802793
full,static,43,27000015,27,L64_M256,SS,3820.3578416762102,3847.075097841469,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0017452006980802793
full,static,43,27000016,27,L80_M4096,SL,3847.075097841469,4333.515924625486,486.4408267840172,486.44082678401566,1.000000000000003,True,True,0.0017452006980802793
full,static,43,28000011,28,L200_M1024,LL,2554.3831599553223,3155.636556088931,601.2533961336085,283.5436075005082,2.120497095433657,False,False,0.0017452006980802793
full,static,43,28000012,28,L160_M4096,LL,3155.636556088931,4103.224271932151,947.5877158432204,915.9373744307104,1.0345551369515649,True,True,0.0017452006980802793
full,static,43,29000008,29,L128_M1024,LL,2852.4061270549428,3327.995088862336,475.5889618073934,186.90687789087698,2.544523600062805,False,False,0.0017452006980802793
full,static,43,29000009,29,L64_M4096,SL,3327.995088862336,3728.5364485478467,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0017452006980802793
full,static,43,29000010,29,L200_M1024,LL,3728.5364485478467,4554.004810068423,825.4683615205759,283.5436075005082,2.911257174151233,False,True,0.0017452006980802793
full,static,43,30000012,30,L200_M4096,LL,2081.2798443297706,3378.2839354700163,1297.0040911402457,1130.6863062355314,1.1470945424805286,True,False,0.0017452006980802793
full,static,43,30000013,30,L32_M2048,SL,3378.2839354700163,3493.377015986711,115.0930805166945,114.952820977,1.0012201487401737,True,False,0.0017452006980802793
full,static,43,30000014,30,L200_M2048,LL,3493.377015986711,4381.210379662447,887.8333636757361,565.9243027292647,1.568819998353156,False,True,0.0017452006980802793
full,static,43,31000011,31,L160_M2048,LL,2075.4381681250634,2848.4117194063765,772.9735512813131,458.55018171426593,1.6856902081939906,False,False,0.0017452006980802793
full,static,43,31000012,31,L160_M4096,LL,2848.4117194063765,4098.860358260276,1250.4486388538999,915.9373744307104,1.3652119388960418,True,True,0.0017452006980802793
full,static,7,5,0,L80_M256,SS,2464.094358541089,2496.180323515134,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016181229773462784
full,static,7,6,0,L64_M1024,SL,2496.180323515134,2681.563647571948,185.38332405681376,101.00752608339441,1.8353416942788652,False,False,0.0016181229773462784
full,static,7,7,0,L80_M256,SS,2681.563647571948,2713.649612545993,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016181229773462784
full,static,7,8,0,L64_M1024,SL,2713.649612545993,2834.1361794078853,120.48656686189224,101.00752608339441,1.192847419730045,True,False,0.0016181229773462784
full,static,7,9,0,L200_M256,LS,2834.1361794078853,2913.008930579202,78.87275117131685,72.35128428205302,1.0901361593505468,True,False,0.0016181229773462784
full,static,7,10,0,L200_M256,LS,2913.008930579202,2985.360214861255,72.3512842820528,72.35128428205302,0.999999999999997,True,False,0.0016181229773462784
full,static,7,11,0,L128_M1024,LL,2985.360214861255,3671.6445808545236,686.2843659932687,186.90687789087698,3.6717983508019776,False,False,0.0016181229773462784
full,static,7,12,0,L64_M256,SS,3671.6445808545236,3698.3618370197823,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0016181229773462784
full,static,7,13,0,L32_M256,SS,3698.3618370197823,3714.3416745875716,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0016181229773462784
full,static,7,14,0,L80_M2048,SL,3714.3416745875716,3968.876282861049,254.53460827347726,243.80186035081854,1.0440224201210557,True,False,0.0016181229773462784
full,static,7,15,0,L200_M256,LS,3968.876282861049,4041.2275671431016,72.3512842820528,72.35128428205302,0.999999999999997,True,True,0.0016181229773462784
full,static,7,1000008,1,L200_M4096,LL,2426.86020281137,3557.5465090469033,1130.6863062355333,1130.6863062355314,1.0000000000000016,True,False,0.0016181229773462784
full,static,7,1000009,1,L80_M2048,SL,3557.5465090469033,3818.4924218746273,260.945912827724,243.80186035081854,1.0703196130342731,True,False,0.0016181229773462784
full,static,7,1000010,1,L32_M256,SS,3818.4924218746273,3841.451981226593,22.95955935196571,15.979837567787547,1.4367830245188484,True,False,0.0016181229773462784
full,static,7,1000011,1,L64_M4096,SL,3841.451981226593,4279.057771331017,437.6057901044237,400.5413596855101,1.0925358381167307,True,True,0.0016181229773462784
full,static,7,2000007,2,L32_M2048,SL,2462.6616614105724,2629.5538102637265,166.89214885315414,114.952820977,1.4518316943830918,True,False,0.0016181229773462784
full,static,7,2000008,2,L32_M256,SS,2629.5538102637265,2659.492139119802,29.93832885607526,15.979837567787547,1.8735064564376736,False,False,0.0016181229773462784
full,static,7,2000009,2,L64_M1024,SL,2659.492139119802,2827.9343445934323,168.44220547363057,101.00752608339441,1.667620344790549,False,False,0.0016181229773462784
full,static,7,2000010,2,L160_M256,LS,2827.9343445934323,2887.2653618935237,59.33101730009139,58.92951067026337,1.0068133372441292,True,False,0.0016181229773462784
full,static,7,2000011,2,L80_M2048,SL,2887.2653618935237,3131.067222244341,243.80186035081715,243.80186035081854,0.9999999999999943,True,False,0.0016181229773462784
full,static,7,2000012,2,L160_M1024,LL,3131.067222244341,3986.7154895695803,855.6482673252394,229.85653940820262,3.722531756234667,False,False,0.0016181229773462784
full,static,7,2000013,2,L200_M256,LS,3986.7154895695803,4059.066773851633,72.3512842820528,72.35128428205302,0.999999999999997,True,True,0.0016181229773462784
full,static,7,3000006,3,L32_M1024,SL,2342.994602728371,2402.2731748397787,59.27857211140781,58.057852632638046,1.0210259150729168,True,False,0.0016181229773462784
full,static,7,3000007,3,L32_M1024,SL,2402.2731748397787,2460.3310274724176,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0016181229773462784
full,static,7,3000008,3,L80_M1024,SL,2460.3310274724176,2616.827932431835,156.4969049594174,122.48236916054397,1.2777096494132052,True,False,0.0016181229773462784
full,static,7,3000009,3,L128_M256,LS,2616.827932431835,2686.2141597663626,69.38622733452758,48.19209238871334,1.4397844935817299,True,False,0.0016181229773462784
full,static,7,3000010,3,L64_M1024,SL,2686.2141597663626,2807.943253604515,121.7290938381525,101.00752608339441,1.2051487503777671,True,False,0.0016181229773462784
full,static,7,3000011,3,L160_M1024,LL,2807.943253604515,3550.5448115666504,742.6015579621353,229.85653940820262,3.230717559196121,False,False,0.0016181229773462784
full,static,7,3000012,3,L128_M4096,LL,3550.5448115666504,4751.50876502169,1200.9639534550397,744.1386016188327,1.6138982050419217,False,True,0.0016181229773462784
full,static,7,4000007,4,L80_M256,SS,2789.525082187564,2821.611047161609,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016181229773462784
full,static,7,4000008,4,L80_M2048,SL,2821.611047161609,3067.7123065178093,246.10125935620044,243.80186035081854,1.0094314251830285,True,False,0.0016181229773462784
full,static,7,4000009,4,L64_M1024,SL,3067.7123065178093,3168.719832601204,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0016181229773462784
full,static,7,4000010,4,L80_M1024,SL,3168.719832601204,3291.202201761749,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0016181229773462784
full,static,7,4000011,4,L160_M256,LS,3291.202201761749,3350.131712432012,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0016181229773462784
full,static,7,4000012,4,L200_M1024,LL,3350.131712432012,4233.870837900454,883.7391254684417,283.5436075005082,3.116766176669519,False,True,0.0016181229773462784
full,static,7,5000011,5,L160_M1024,LL,2012.2323824411737,2492.5736201604004,480.3412377192267,229.85653940820262,2.0897436242446332,False,False,0.0016181229773462784
full,static,7,5000012,5,L200_M1024,LL,2492.5736201604004,3293.0650212500636,800.4914010896632,283.5436075005082,2.823168570598893,False,False,0.0016181229773462784
full,static,7,5000013,5,L160_M2048,LL,3293.0650212500636,4477.413377206471,1184.348355956407,458.55018171426593,2.582810787532092,False,True,0.0016181229773462784
full,static,7,6000005,6,L64_M2048,SL,2230.8249633544724,2431.6771066918805,200.85214333740805,200.85214333740902,0.9999999999999952,True,False,0.0016181229773462784
full,static,7,6000006,6,L32_M1024,SL,2431.6771066918805,2489.7349593245194,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0016181229773462784
full,static,7,6000007,6,L200_M2048,LL,2489.7349593245194,3581.676817138033,1091.9418578135137,565.9243027292647,1.929483947848575,False,False,0.0016181229773462784
full,static,7,6000008,6,L160_M256,LS,3581.676817138033,3640.606327808296,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0016181229773462784
full,static,7,6000009,6,L160_M1024,LL,3640.606327808296,4670.564924286377,1029.9585964780813,229.85653940820262,4.480875763334173,False,True,0.0016181229773462784
full,static,7,7000007,7,L160_M1024,LL,2037.745273603547,2448.6650287541506,410.9197551506036,229.85653940820262,1.7877227082969804,False,False,0.0016181229773462784
full,static,7,7000008,7,L32_M2048,SL,2448.6650287541506,2579.503541577422,130.83851282327123,114.952820977,1.1381931449028961,True,False,0.0016181229773462784
full,static,7,7000009,7,L160_M2048,LL,2579.503541577422,3378.005036752369,798.5014951749472,458.55018171426593,1.7413612010571908,False,False,0.0016181229773462784
full,static,7,7000010,7,L80_M256,SS,3378.005036752369,3410.091001726414,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016181229773462784
full,static,7,7000011,7,L80_M4096,SL,3410.091001726414,3897.3112118181953,487.22021009178115,486.44082678401566,1.001602216065864,True,False,0.0016181229773462784
full,static,7,7000012,7,L160_M256,LS,3897.3112118181953,3956.2407224884582,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0016181229773462784
full,static,7,7000013,7,L200_M1024,LL,3956.2407224884582,4681.564190463931,725.3234679754723,283.5436075005082,2.558066726911388,False,True,0.0016181229773462784
full,static,7,8000006,8,L128_M2048,LL,2114.803613925221,2606.141776677489,491.3381627522681,372.6508694745985,1.3184946098341517,True,False,0.0016181229773462784
full,static,7,8000007,8,L64_M256,SS,2606.141776677489,2634.78274413649,28.640967459000876,26.717256165257165,1.0720025769803894,True,False,0.0016181229773462784
full,static,7,8000008,8,L80_M256,SS,2634.78274413649,2679.880420304373,45.09767616788304,32.085964974046185,1.4055265660347698,True,False,0.0016181229773462784
full,static,7,8000009,8,L200_M1024,LL,2679.880420304373,3384.5960118506496,704.7155915462768,283.5436075005082,2.4853869842402063,False,False,0.0016181229773462784
full,static,7,8000010,8,L200_M1024,LL,3384.5960118506496,4282.52959034186,897.9335784912105,283.5436075005082,3.166827093746422,False,True,0.0016181229773462784
full,static,7,9000007,9,L160_M256,LS,2061.9298438038077,2120.8593544740706,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0016181229773462784
full,static,7,9000008,9,L64_M4096,SL,2120.8593544740706,2521.400714159581,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0016181229773462784
full,static,7,9000009,9,L160_M4096,LL,2521.400714159581,3639.3767101827452,1117.975996023164,915.9373744307104,1.2205812615933793,True,False,0.0016181229773462784
full,static,7,9000010,9,L80_M1024,SL,3639.3767101827452,3814.8318914919423,175.4551813091971,122.48236916054397,1.432493366283754,True,False,0.0016181229773462784
full,static,7,9000011,9,L32_M256,SS,3814.8318914919423,3841.3299839684346,26.498092476492275,15.979837567787547,1.6582203895431091,False,False,0.0016181229773462784
full,static,7,9000012,9,L32_M4096,SL,3841.3299839684346,4072.225349394782,230.89536542634733,228.74273596704626,1.0094107008478346,True,True,0.0016181229773462784
full,static,7,10000005,10,L200_M256,LS,2664.9423012080442,2745.0212383824382,80.07893717439401,72.35128428205302,1.1068074045820064,True,False,0.0016181229773462784
full,static,7,10000006,10,L200_M1024,LL,2745.0212383824382,3381.021077573306,635.9998391908675,283.5436075005082,2.243040655359256,False,False,0.0016181229773462784
full,static,7,10000007,10,L128_M256,LS,3381.021077573306,3452.0566917251076,71.03561415180184,48.19209238871334,1.4740097520322335,True,False,0.0016181229773462784
full,static,7,10000008,10,L128_M4096,LL,3452.0566917251076,4794.905524054893,1342.8488323297856,744.1386016188327,1.8045681670168592,False,True,0.0016181229773462784
full,static,7,11000012,11,L32_M1024,SL,2654.984717828508,2733.0087236796007,78.02400585109262,58.057852632638046,1.343900993803383,True,False,0.0016181229773462784
full,static,7,11000013,11,L128_M2048,LL,2733.0087236796007,3342.661499480223,609.6527758006223,372.6508694745985,1.6359891408818485,False,False,0.0016181229773462784
full,static,7,11000014,11,L200_M1024,LL,3342.661499480223,4189.9286771582665,847.2671776780435,283.5436075005082,2.988137116357049,False,True,0.0016181229773462784
full,static,7,12000010,12,L160_M1024,LL,2213.6346318457668,3053.911863373291,840.2772315275242,229.85653940820262,3.6556594547665857,False,False,0.0016181229773462784
full,static,7,12000011,12,L32_M2048,SL,3053.911863373291,3168.8646843502906,114.95282097699965,114.952820977,0.9999999999999969,True,False,0.0016181229773462784
full,static,7,12000012,12,L128_M1024,LL,3168.8646843502906,4126.9034225049145,958.0387381546238,186.90687789087698,5.125754327317808,False,True,0.0016181229773462784
full,static,7,13000005,13,L80_M256,SS,2505.365299581672,2537.451264555717,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016181229773462784
full,static,7,13000006,13,L128_M1024,LL,2537.451264555717,3350.7217292920236,813.2704647363066,186.90687789087698,4.351206728792096,False,False,0.0016181229773462784
full,static,7,13000007,13,L200_M256,LS,3350.7217292920236,3431.018524097857,80.29679480583354,72.35128428205302,1.1098185139714436,True,False,0.0016181229773462784
full,static,7,13000008,13,L32_M2048,SL,3431.018524097857,3555.032640088164,124.01411599030689,114.952820977,1.0788262083200193,True,False,0.0016181229773462784
full,static,7,13000009,13,L80_M4096,SL,3555.032640088164,4041.4734668721794,486.44082678401537,486.44082678401566,0.9999999999999994,True,True,0.0016181229773462784
full,static,7,14000009,14,L160_M1024,LL,2518.0632763319227,3268.096715155518,750.0334388235951,229.85653940820262,3.263050251929572,False,False,0.0016181229773462784
full,static,7,14000010,14,L128_M256,LS,3268.096715155518,3316.2888075442297,48.1920923887119,48.19209238871334,0.99999999999997,True,False,0.0016181229773462784
full,static,7,14000011,14,L32_M4096,SL,3316.2888075442297,3545.031543511277,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0016181229773462784
full,static,7,14000012,14,L128_M4096,LL,3545.031543511277,4536.393355653732,991.3618121424552,744.1386016188327,1.3322273699896792,True,True,0.0016181229773462784
full,static,7,15000006,15,L32_M256,SS,2158.3581825092006,2174.33802007699,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0016181229773462784
full,static,7,15000007,15,L160_M2048,LL,2174.33802007699,2813.968958163502,639.6309380865123,458.55018171426593,1.3948984507983082,True,False,0.0016181229773462784
full,static,7,15000008,15,L64_M256,SS,2813.968958163502,2840.686214328761,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0016181229773462784
full,static,7,15000009,15,L200_M2048,LL,2840.686214328761,3645.3538512444784,804.6676369157176,565.9243027292647,1.42186443140023,True,False,0.0016181229773462784
full,static,7,15000010,15,L128_M256,LS,3645.3538512444784,3698.46222558815,53.108374343671585,48.19209238871334,1.1020142872258778,True,False,0.0016181229773462784
full,static,7,15000011,15,L200_M256,LS,3698.46222558815,3770.813509870203,72.3512842820528,72.35128428205302,0.999999999999997,True,False,0.0016181229773462784
full,static,7,15000012,15,L64_M1024,SL,3770.813509870203,3900.486990578466,129.673480708263,101.00752608339441,1.2838001853564975,True,False,0.0016181229773462784
full,static,7,15000013,15,L64_M256,SS,3900.486990578466,3927.2042467437245,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0016181229773462784
full,static,7,15000014,15,L80_M256,SS,3927.2042467437245,3959.2902117177696,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016181229773462784
full,static,7,15000015,15,L128_M256,LS,3959.2902117177696,4007.4823041064815,48.1920923887119,48.19209238871334,0.99999999999997,True,True,0.0016181229773462784
full,static,7,16000011,16,L200_M1024,LL,2286.190185472994,3134.9148442481105,848.7246587751165,283.5436075005082,2.993277352491875,False,False,0.0016181229773462784
full,static,7,16000012,16,L64_M1024,SL,3134.9148442481105,3235.922370331505,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0016181229773462784
full,static,7,16000013,16,L160_M256,LS,3235.922370331505,3294.851881001768,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0016181229773462784
full,static,7,16000014,16,L32_M2048,SL,3294.851881001768,3409.8047019787678,114.95282097699965,114.952820977,0.9999999999999969,True,False,0.0016181229773462784
full,static,7,16000015,16,L32_M256,SS,3409.8047019787678,3425.784539546557,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0016181229773462784
full,static,7,16000016,16,L64_M1024,SL,3425.784539546557,3547.1135510700406,121.32901152348359,101.00752608339441,1.2011878344917708,True,False,0.0016181229773462784
full,static,7,16000017,16,L160_M256,LS,3547.1135510700406,3606.0430617403035,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0016181229773462784
full,static,7,16000018,16,L128_M1024,LL,3606.0430617403035,4629.80144801761,1023.7583862773063,186.90687789087698,5.47737139387141,False,True,0.0016181229773462784
full,static,7,17000007,17,L80_M256,SS,2095.4758899151384,2127.5618548891835,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016181229773462784
full,static,7,17000008,17,L200_M256,LS,2127.5618548891835,2201.278286235178,73.71643134599435,72.35128428205302,1.0188683183372318,True,False,0.0016181229773462784
full,static,7,17000009,17,L200_M1024,LL,2201.278286235178,2962.5792051123685,761.3009188771907,283.5436075005082,2.6849517983784073,False,False,0.0016181229773462784
full,static,7,17000010,17,L32_M1024,SL,2962.5792051123685,3020.6370577450075,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0016181229773462784
full,static,7,17000011,17,L64_M2048,SL,3020.6370577450075,3221.4892010824155,200.85214333740805,200.85214333740902,0.9999999999999952,True,False,0.0016181229773462784
full,static,7,17000012,17,L64_M1024,SL,3221.4892010824155,3322.49672716581,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0016181229773462784
full,static,7,17000013,17,L200_M256,LS,3322.49672716581,3394.848011447863,72.3512842820528,72.35128428205302,0.999999999999997,True,False,0.0016181229773462784
full,static,7,17000014,17,L200_M256,LS,3394.848011447863,3473.053970192784,78.20595874492119,72.35128428205302,1.0809201180181462,True,False,0.0016181229773462784
full,static,7,17000015,17,L64_M256,SS,3473.053970192784,3499.771226358043,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0016181229773462784
full,static,7,17000016,17,L160_M1024,LL,3499.771226358043,4225.615764935791,725.8445385777482,229.85653940820262,3.1578154811106747,False,True,0.0016181229773462784
full,static,7,18000011,18,L128_M256,LS,2587.4114310725236,2651.714953223394,64.30352215087032,48.19209238871334,1.3343168757273196,True,False,0.0016181229773462784
full,static,7,18000012,18,L64_M256,SS,2651.714953223394,2679.6999913362365,27.98503811284263,26.717256165257165,1.0474518019269536,True,False,0.0016181229773462784
full,static,7,18000013,18,L128_M2048,LL,2679.6999913362365,3448.539185027098,768.8391936908615,372.6508694745985,2.063162216084052,False,False,0.0016181229773462784
full,static,7,18000014,18,L160_M1024,LL,3448.539185027098,4163.336354437744,714.7971694106463,229.85653940820262,3.1097534629686425,False,True,0.0016181229773462784
full,static,7,19000007,19,L32_M2048,SL,2011.8876734644039,2126.8404944414037,114.95282097699987,114.952820977,0.9999999999999989,True,False,0.0016181229773462784
full,static,7,19000008,19,L128_M2048,LL,2126.8404944414037,2548.5115192067856,421.67102476538184,372.6508694745985,1.13154445435723,True,False,0.0016181229773462784
full,static,7,19000009,19,L200_M1024,LL,2548.5115192067856,3466.425464365298,917.9139451585124,283.5436075005082,3.2372937385191,False,False,0.0016181229773462784
full,static,7,19000010,19,L80_M2048,SL,3466.425464365298,3750.337138061337,283.9116736960391,243.80186035081854,1.1645180774564416,True,False,0.0016181229773462784
full,static,7,19000011,19,L160_M1024,LL,3750.337138061337,4554.61204179126,804.2749037299227,229.85653940820262,3.499029898390707,False,True,0.0016181229773462784
full,static,7,20000010,20,L32_M1024,SL,2184.5393923879783,2242.5972450206173,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0016181229773462784
full,static,7,20000011,20,L32_M256,SS,2242.5972450206173,2258.5770825884065,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0016181229773462784
full,static,7,20000012,20,L32_M256,SS,2258.5770825884065,2274.5569201561957,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0016181229773462784
full,static,7,20000013,20,L80_M256,SS,2274.5569201561957,2306.792004402756,32.23508424656029,32.085964974046185,1.0046474922176947,True,False,0.0016181229773462784
full,static,7,20000014,20,L64_M1024,SL,2306.792004402756,2409.032809896871,102.2408054941152,101.00752608339441,1.012209777415027,True,False,0.0016181229773462784
full,static,7,20000015,20,L80_M1024,SL,2409.032809896871,2534.246004277441,125.2131943805698,122.48236916054397,1.0222956596834472,True,False,0.0016181229773462784
full,static,7,20000016,20,L128_M256,LS,2534.246004277441,2583.6673568655137,49.42135258807275,48.19209238871334,1.0255075083572696,True,False,0.0016181229773462784
full,static,7,20000017,20,L32_M2048,SL,2583.6673568655137,2774.0924091505,190.42505228498612,114.952820977,1.656549623284902,False,False,0.0016181229773462784
full,static,7,20000018,20,L200_M4096,LL,2774.0924091505,4074.59959067202,1300.5071815215201,1130.6863062355314,1.1501927407712087,True,True,0.0016181229773462784
full,static,7,21000012,21,L32_M4096,SL,2782.4017841230916,3011.144520090139,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0016181229773462784
full,static,7,21000013,21,L64_M1024,SL,3011.144520090139,3112.1520461735336,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0016181229773462784
full,static,7,21000014,21,L80_M256,SS,3112.1520461735336,3144.2380111475786,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016181229773462784
full,static,7,21000015,21,L160_M1024,LL,3144.2380111475786,3907.7897846135256,763.551773465947,229.85653940820262,3.321862303469009,False,False,0.0016181229773462784
full,static,7,21000016,21,L128_M2048,LL,3907.7897846135256,4760.713972820067,852.9241882065417,372.6508694745985,2.2888023565035067,False,True,0.0016181229773462784
full,static,7,22000006,22,L64_M4096,SL,2032.827864949662,2433.3692246351725,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0016181229773462784
full,static,7,22000007,22,L80_M256,SS,2433.3692246351725,2465.4551896092175,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016181229773462784
